DB 0 MOTIF	MA0051.1	IRF2
 -55.0	3	3
 -54.0	4	5
 -53.0	4	4
 -52.0	5	2
 -51.0	4	2
 -50.0	6	3
 -49.0	2	2
 -48.0	1	1
 -47.0	2	2
 -46.0	4	5
 -45.0	2	3
 -44.0	2	3
 -43.0	4	2
 -42.0	1	2
 -41.0	5	2
 -40.0	4	1
 -39.0	4	2
 -38.0	1	2
 -37.0	1	2
 -36.0	0	0
 -35.0	0	5
 -34.0	2	0
 -33.0	2	2
 -32.0	2	2
 -31.0	5	0
 -30.0	4	3
 -29.0	1	4
 -28.0	2	3
 -27.0	3	1
 -26.0	1	1
 -25.0	3	5
 -24.0	1	2
 -23.0	5	1
 -22.0	4	1
 -21.0	1	4
 -20.0	1	0
 -19.0	3	2
 -18.0	1	2
 -17.0	0	4
 -16.0	2	3
 -15.0	2	2
 -14.0	1	2
 -13.0	1	0
 -12.0	3	2
 -11.0	4	2
 -10.0	1	1
  -9.0	1	1
  -8.0	2	0
  -7.0	0	0
  -6.0	1	1
  -5.0	2	2
  -4.0	2	1
  -3.0	2	5
  -2.0	0	1
  -1.0	0	1
   0.0	5	5
   1.0	0	1
   2.0	1	0
   3.0	2	5
   4.0	0	1
   5.0	2	4
   6.0	1	1
   7.0	4	1
   8.0	1	1
   9.0	3	1
  10.0	2	2
  11.0	1	3
  12.0	1	1
  13.0	2	2
  14.0	0	0
  15.0	0	0
  16.0	0	0
  17.0	1	2
  18.0	1	2
  19.0	0	1
  20.0	1	0
  21.0	1	1
  22.0	1	2
  23.0	1	0
  24.0	2	2
  25.0	1	0
  26.0	0	2
  27.0	0	3
  28.0	0	0
  29.0	1	1
  30.0	1	0
  31.0	2	2
  32.0	2	3
  33.0	2	1
  34.0	3	2
  35.0	1	1
  36.0	1	1
  37.0	4	2
  38.0	1	2
  39.0	4	0
  40.0	0	0
  41.0	2	3
  42.0	2	0
  43.0	1	1
  44.0	1	1
  45.0	2	1
  46.0	0	1
  47.0	2	0
  48.0	1	0
  49.0	3	0
  50.0	0	1
  51.0	2	1
  52.0	2	1
  53.0	1	0
  54.0	0	0
  55.0	1	1
  56.0	4	3
  57.0	0	0
  58.0	0	0
  59.0	1	0
  60.0	0	0
  61.0	1	1
  62.0	0	3
  63.0	2	3
  64.0	3	2
  65.0	2	1
  66.0	0	1
  67.0	0	1
  68.0	1	5
  69.0	1	1
  70.0	2	2
  71.0	2	3
  72.0	4	0
  73.0	2	3
  74.0	0	3
  75.0	2	0
  76.0	2	4
  77.0	2	0
  78.0	1	2
  79.0	5	0
  80.0	3	2
  81.0	3	3
  82.0	1	1
  83.0	2	2
  84.0	2	1
  85.0	2	3
  86.0	3	6
  87.0	2	0
  88.0	4	3
  89.0	4	4
  90.0	3	0
  91.0	3	2
  92.0	0	2
DB 0 MOTIF	MA1128.1	FOSL1::JUN
 -93.5	2	3
 -92.5	1	3
 -91.5	3	3
 -90.5	1	7
 -89.5	2	1
 -88.5	4	7
 -87.5	6	3
 -86.5	4	7
 -85.5	1	5
 -84.5	1	2
 -83.5	5	3
 -82.5	5	5
 -81.5	5	4
 -80.5	6	3
 -79.5	2	3
 -78.5	6	4
 -77.5	2	6
 -76.5	2	3
 -75.5	4	4
 -74.5	6	5
 -73.5	2	7
 -72.5	0	2
 -71.5	3	6
 -70.5	4	2
 -69.5	6	3
 -68.5	8	4
 -67.5	6	4
 -66.5	3	5
 -65.5	7	7
 -64.5	5	5
 -63.5	3	4
 -62.5	1	8
 -61.5	6	9
 -60.5	2	3
 -59.5	7	4
 -58.5	3	0
 -57.5	4	6
 -56.5	6	5
 -55.5	2	4
 -54.5	4	2
 -53.5	1	3
 -52.5	5.5	5
 -51.5	5	3
 -50.5	4	3
 -49.5	3	3
 -48.5	3	4.33333
 -47.5	5	3
 -46.5	4	1
 -45.5	3	3
 -44.5	6	7
 -43.5	9	5
 -42.5	1	9
 -41.5	8	6
 -40.5	6	2
 -39.5	1	8
 -38.5	6	3
 -37.5	2	3
 -36.5	1	2
 -35.5	0	2
 -34.5	0	0
 -33.5	5	2
 -32.5	4	5
 -31.5	1	2
 -30.5	0	0
 -29.5	7	2
 -28.5	2	3
 -27.5	2	1
 -26.5	1	1
 -25.5	1	1
 -24.5	4	2
 -23.5	1	1
 -22.5	2.5	4
 -21.5	1	3
 -20.5	1	1
 -19.5	1	4
 -18.5	1	3
 -17.5	2	1
 -16.5	4	1
 -15.5	0	4
 -14.5	4	2
 -13.5	0	4
 -12.5	4	0
 -11.5	2	2
 -10.5	1	1
  -9.5	2	2
  -8.5	1	0
  -7.5	0	1
  -6.5	2	1
  -5.5	0	1
  -4.5	2	1
  -3.5	0	0
  -2.5	0	1
  -1.5	6	11.3333
  -0.5	0	3
   0.5	2	1
   1.5	0	0
   2.5	6	5
   3.5	2	3
   4.5	0	1
   5.5	2	4
   6.5	2	0
   7.5	1	1
   8.5	0	2
   9.5	0	1
  10.5	2	0
  11.5	0	0
  12.5	1	2
  13.5	3	1
  14.5	1	0
  15.5	0	1
  16.5	3	1
  17.5	0	0
  18.5	2	1
  19.5	0	0
  20.5	2	1
  21.5	0	1
  22.5	0	0
  23.5	0	3
  24.5	0	1
  25.5	1	0
  26.5	3	3
  27.5	0	1
  28.5	1	3
  29.5	0	3
  30.5	0	0
  31.5	5	1
  32.5	1	2
  33.5	1	2
  34.5	4	0
  35.5	0	1
  36.5	1	2
  37.5	0	0
  38.5	4	1
  39.5	1	0
  40.5	1	2
  41.5	0	1
  42.5	0	0
  43.5	1	1
  44.5	2	0
  45.5	0	0
  46.5	2	1
  47.5	0	0
  48.5	0	0
  49.5	0	0
  50.5	0	1
  51.5	1	0.333333
  52.5	6	3
  53.5	2	0
  54.5	0	1
  55.5	3	0
  56.5	0	0
  57.5	0	1
  58.5	1	0
  59.5	0	0
  60.5	0	0
  61.5	2	3
  62.5	2	0
  63.5	0	0
  64.5	0	0
  65.5	4	0
  66.5	3	0
  67.5	1	0
  68.5	1	2
  69.5	4	1
  70.5	0	1
  71.5	0	1
  72.5	1	0
  73.5	0	0
  74.5	0	1
  75.5	1	0
  76.5	0	1
  77.5	2	0
  78.5	0	1
  79.5	1	1
  80.5	1	1
  81.5	0	1
  82.5	1	1
  83.5	2	0
  84.5	0	1
  85.5	2	2
  86.5	1	0
  87.5	1	2
  88.5	0	0
  89.5	0	0
  90.5	0	3
  91.5	0	0
  92.5	0	2
  93.5	0	3
DB 0 MOTIF	MA1129.1	FOSL1::JUN(var.2)
 -95.0	2	2
 -94.0	4	2
 -93.0	2	1
 -92.0	2	2
 -91.0	0	3
 -90.0	1	4
 -89.0	1	1
 -88.0	3	8
 -87.0	2	2
 -86.0	2	5
 -85.0	3	0
 -84.0	2	3
 -83.0	3	1
 -82.0	2	1
 -81.0	1	3
 -80.0	0	1
 -79.0	3	1
 -78.0	1	1
 -77.0	2	3
 -76.0	0	2
 -75.0	1	3
 -74.0	2	4
 -73.0	1	1
 -72.0	2	3
 -71.0	1	1
 -70.0	3	1
 -69.0	5	2
 -68.0	3	2
 -67.0	3	2
 -66.0	3	6
 -65.0	1	0
 -64.0	1	3
 -63.0	7	4
 -62.0	5	2
 -61.0	1	2
 -60.0	2	3
 -59.0	5	1
 -58.0	6	2
 -57.0	7	2
 -56.0	5	1
 -55.0	2	3
 -54.0	4	1
 -53.0	5	2
 -52.0	6	1
 -51.0	2	3
 -50.0	1	4
 -49.0	1	2
 -48.0	1	7
 -47.0	2	3
 -46.0	2	2
 -45.0	3	4
 -44.0	3	2
 -43.0	6	3
 -42.0	2	2
 -41.0	2	1
 -40.0	2	2
 -39.0	0	2
 -38.0	0	0
 -37.0	1	6
 -36.0	3	1
 -35.0	0	2
 -34.0	1	0
 -33.0	1	0
 -32.0	2	1
 -31.0	1	1
 -30.0	1	1
 -29.0	2	0
 -28.0	3	1
 -27.0	3	6
 -26.0	3	1
 -25.0	4	0
 -24.0	5	2
 -23.0	0	0
 -22.0	3	1
 -21.0	2	2
 -20.0	1	2
 -19.0	0	3
 -18.0	4	5
 -17.0	1	1
 -16.0	1	1
 -15.0	0	2
 -14.0	3	1
 -13.0	2	1
 -12.0	2	0
 -11.0	1	3
 -10.0	1	3
  -9.0	2	0
  -8.0	0	2
  -7.0	1	1
  -6.0	1	1
  -5.0	1	5
  -4.0	0	0
  -3.0	0	0
  -2.0	1	0
  -1.0	2	2
   0.0	1	0
   1.0	3	5
   2.0	0	0
   3.0	0	1
   4.0	0	0
   5.0	2	1
   6.0	0	2
   7.0	3	1
   8.0	0	1
   9.0	2	1
  10.0	0	1
  11.0	3	0.5
  12.0	0	0
  13.0	0	1
  14.0	1	0
  15.0	1	3
  16.0	1	1.5
  17.0	0	2
  18.0	0	1
  19.0	0	3
  20.0	1	0
  21.0	0	1
  22.0	2	2
  23.0	2	0
  24.0	0	2
  25.0	1	1
  26.0	0	0
  27.0	1	0
  28.0	0	1
  29.0	2	3
  30.0	2	3
  31.0	2	1
  32.0	2	1
  33.0	0	1
  34.0	1	1
  35.0	1	0
  36.0	1	1
  37.0	1	0
  38.0	2	0
  39.0	0	4
  40.0	0	0
  41.0	0	1
  42.0	3	1
  43.0	1	0
  44.0	1	1
  45.0	2	0
  46.0	0	0
  47.0	0	0
  48.0	0	1
  49.0	2	0
  50.0	0	4
  51.0	0	0
  52.0	0	0
  53.0	0	1
  54.0	2	3
  55.0	0	0
  56.0	0	0
  57.0	0	0
  58.0	0	0
  59.0	3	1
  60.0	0	1
  61.0	1	1
  62.0	2	1
  63.0	0	1
  64.0	0	0
  65.0	0	1
  66.0	3	2
  67.0	3	2
  68.0	2	1
  69.0	3	2
  70.0	3	0
  71.0	1	0
  72.0	0	2
  73.0	1	0
  74.0	3	0
  75.0	1	0
  76.0	3	3
  77.0	4	0
  78.0	5	1
  79.0	2	3
  80.0	0	0
  81.0	1	0
  82.0	1	1
  83.0	1	1
  84.0	0	5
  85.0	5	0
  86.0	1	2
  87.0	4	2
  88.0	1	0
  89.0	2	2
  90.0	0	2
  91.0	0	1
  92.0	0	0
  93.0	2	1
  94.0	4	2
  95.0	1	0
DB 0 MOTIF	MA1130.1	FOSL2::JUN
 -94.0	1	2
 -93.0	2	2
 -92.0	3	2
 -91.0	2.5	7
 -90.0	1	6
 -89.0	2	5
 -88.0	7	6
 -87.0	3	5
 -86.0	2	2
 -85.0	1	3
 -84.0	4	3
 -83.0	6.5	5
 -82.0	7	1
 -81.0	5	4
 -80.0	4	1
 -79.0	4	5
 -78.0	3	5
 -77.0	2	4
 -76.0	4	4
 -75.0	3	4
 -74.0	4	5
 -73.0	0	1
 -72.0	5	8
 -71.0	3	1
 -70.0	5	6
 -69.0	9	4
 -68.0	6	3
 -67.0	4	6
 -66.0	7	7
 -65.0	3	2
 -64.0	3	3
 -63.0	0	5
 -62.0	4	7
 -61.0	0	3
 -60.0	7	3
 -59.0	5	0
 -58.0	6	5
 -57.0	7	4
 -56.0	7	5
 -55.0	4	4
 -54.0	1	3
 -53.0	2	1
 -52.0	3	3
 -51.0	3	3
 -50.0	3	3
 -49.0	8	7.33333
 -48.0	6	3
 -47.0	2	4
 -46.0	4	4
 -45.0	4	9
 -44.0	8	3
 -43.0	1	6
 -42.0	5	4
 -41.0	8	2
 -40.0	0	3
 -39.0	5	3
 -38.0	0	2
 -37.0	1	2
 -36.0	1	2
 -35.0	0	0
 -34.0	4	2
 -33.0	3	4
 -32.0	1	0
 -31.0	3	2
 -30.0	7	3
 -29.0	1	3
 -28.0	1	1
 -27.0	2	0
 -26.0	2	1
 -25.0	3	1
 -24.0	1	1
 -23.0	3	3
 -22.0	3	2
 -21.0	1	1
 -20.0	1	4
 -19.0	1	3
 -18.0	2	2
 -17.0	2	0
 -16.0	2	3
 -15.0	2	0
 -14.0	1	0
 -13.0	3	2
 -12.0	1	4
 -11.0	2	0
 -10.0	2	0
  -9.0	1	1
  -8.0	0	2
  -7.0	3	1
  -6.0	0	1
  -5.0	2	1
  -4.0	0	0
  -3.0	0	1
  -2.0	10	12.3333
  -1.0	0	3
   0.0	2	0
   1.0	0	0
   2.0	2	7
   3.0	1	2
   4.0	0	0
   5.0	2	4
   6.0	4	1
   7.0	1	0
   8.0	0	2
   9.0	0	3
  10.0	0	1
  11.0	2	1
  12.0	1	1
  13.0	0	0
  14.0	1	1
  15.0	1	2
  16.0	2	0
  17.0	0	0
  18.0	1	1
  19.0	0	0
  20.0	2	1
  21.0	0	0
  22.0	0	0
  23.0	3	0
  24.0	0	1
  25.0	1	0
  26.0	1	2
  27.0	0	0
  28.0	1	1
  29.0	0	0
  30.0	0	0
  31.0	4	2
  32.0	1	0
  33.0	1	2
  34.0	3	1
  35.0	0	1
  36.0	1	1
  37.0	0	0
  38.0	2	0
  39.0	1	1
  40.0	0	1
  41.0	2	1
  42.0	1	0
  43.0	0	1
  44.0	0	0
  45.0	0	0
  46.0	2	1
  47.0	3	0
  48.0	0	0
  49.0	0	0
  50.0	0	2
  51.0	1	0.333333
  52.0	4	3
  53.0	0	0
  54.0	0	0
  55.0	2	0
  56.0	2	2
  57.0	0	1
  58.0	0	0
  59.0	0	0
  60.0	0	0
  61.0	1	6
  62.0	2	0
  63.0	0	0
  64.0	0	0
  65.0	2	1
  66.0	0	0
  67.0	0	1
  68.0	0	2
  69.0	3	3
  70.0	1	1
  71.0	0	1
  72.0	0	0
  73.0	0	1
  74.0	0	1
  75.0	0	0
  76.0	0	1
  77.0	3	1
  78.0	1	1
  79.0	0	1
  80.0	1	1
  81.0	0	1
  82.0	1	5
  83.0	2	1
  84.0	1	1
  85.0	1	1
  86.0	0	0
  87.0	3	0
  88.0	0	2
  89.0	1	0
  90.0	0	4
  91.0	4	0
  92.0	2	2
  93.0	0	2
  94.0	4	0
DB 0 MOTIF	MA1131.1	FOSL2::JUN(var.2)
 -94.5	0	2
 -93.5	1	0
 -92.5	2	1
 -91.5	0	1
 -90.5	0	1
 -89.5	1	0
 -88.5	0	3
 -87.5	1	1
 -86.5	1	3
 -85.5	3	0
 -84.5	0	2
 -83.5	2	0
 -82.5	0	1
 -81.5	0	1
 -80.5	0	0
 -79.5	1	1
 -78.5	0	0
 -77.5	1	1
 -76.5	0	2
 -75.5	1	2
 -74.5	3	2
 -73.5	0	2
 -72.5	0	1
 -71.5	1	2
 -70.5	3	1
 -69.5	2	2
 -68.5	2	2
 -67.5	1	0
 -66.5	2	7
 -65.5	1	0
 -64.5	0	3
 -63.5	5	2
 -62.5	2	0
 -61.5	1	1
 -60.5	3	3
 -59.5	2	1
 -58.5	5	2
 -57.5	4	1
 -56.5	2	0
 -55.5	2	1
 -54.5	4	0
 -53.5	5	1
 -52.5	4	1
 -51.5	2	3
 -50.5	0	2
 -49.5	1	1
 -48.5	1	3
 -47.5	2	2
 -46.5	1	0
 -45.5	3	2
 -44.5	1	0
 -43.5	6	1
 -42.5	1	2
 -41.5	1	0
 -40.5	0	0
 -39.5	0	1
 -38.5	0	0
 -37.5	1	3
 -36.5	4	0
 -35.5	2	2
 -34.5	0	0
 -33.5	0	0
 -32.5	2	1
 -31.5	0	4
 -30.5	0	0
 -29.5	2	0
 -28.5	1	1
 -27.5	3	3
 -26.5	2	1
 -25.5	3	0
 -24.5	3	0
 -23.5	0	0
 -22.5	1	1
 -21.5	2	0
 -20.5	0	2
 -19.5	0	1
 -18.5	2	2
 -17.5	1	1
 -16.5	0	0
 -15.5	0	0
 -14.5	1	0
 -13.5	2	1
 -12.5	2	0
 -11.5	0	1
 -10.5	1	1
  -9.5	1	0
  -8.5	0	2
  -7.5	1	1
  -6.5	1	1
  -5.5	1	5
  -4.5	1	0
  -3.5	0	0
  -2.5	1	0
  -1.5	1	2
  -0.5	1	0
   0.5	3	1
   1.5	0	0
   2.5	0	1
   3.5	0	0
   4.5	1	0
   5.5	0	0
   6.5	3	1
   7.5	0	0
   8.5	0	0
   9.5	0	0
  10.5	2	3
  11.5	0	0
  12.5	0	0
  13.5	1	0
  14.5	1	1
  15.5	1	1
  16.5	0	1
  17.5	0	2
  18.5	0	1
  19.5	1	0
  20.5	0	1
  21.5	2	2
  22.5	1	1
  23.5	0	2
  24.5	1	0
  25.5	1	0
  26.5	1	0
  27.5	0	1
  28.5	0	2
  29.5	0	2
  30.5	1	1
  31.5	2	0
  32.5	0	1
  33.5	1	1
  34.5	0	0
  35.5	0	1
  36.5	1	0
  37.5	1	0
  38.5	0	1
  39.5	0	1
  40.5	0	0
  41.5	1	0
  42.5	0	0
  43.5	1	0
  44.5	1	0
  45.5	0	0
  46.5	0	0
  47.5	0	0
  48.5	1	0
  49.5	1	0
  50.5	0	0
  51.5	0	0
  52.5	0	1
  53.5	1	0
  54.5	0	0
  55.5	0	0
  56.5	0	0
  57.5	0	0
  58.5	1	0
  59.5	0	0
  60.5	1	0
  61.5	0	2
  62.5	0	0
  63.5	0	0
  64.5	0	1
  65.5	0	1
  66.5	3	1
  67.5	0	0
  68.5	0	1
  69.5	0	0
  70.5	0	0
  71.5	0	0
  72.5	1	1
  73.5	0	0
  74.5	1	0
  75.5	1	2
  76.5	0	0
  77.5	3	1
  78.5	1	3
  79.5	1	0
  80.5	0	0
  81.5	0	1
  82.5	0	0
  83.5	0	1
  84.5	1	0
  85.5	0	1
  86.5	2	0
  87.5	1	0
  88.5	0	0
  89.5	0	0
  90.5	0	2
  91.5	1	1
  92.5	1	2
  93.5	0	0
  94.5	1	0
DB 0 MOTIF	MA1132.1	JUN::JUNB
 -95.0	6	5.5
 -94.0	2	5
 -93.0	6	3
 -92.0	4	5
 -91.0	5	8
 -90.0	5	1
 -89.0	4	7
 -88.0	9	3
 -87.0	4	7
 -86.0	2	4
 -85.0	2	3
 -84.0	6	3
 -83.0	3	9
 -82.0	3	2
 -81.0	6	2
 -80.0	2	6
 -79.0	7	6
 -78.0	3	8
 -77.0	4	3
 -76.0	5	4
 -75.0	6	8
 -74.0	2	9
 -73.0	0	3
 -72.0	4	7
 -71.0	4	3
 -70.0	5	2.5
 -69.0	9	4
 -68.0	9	4
 -67.0	7	6
 -66.0	6	7
 -65.0	5	5
 -64.0	5	4
 -63.0	5	10
 -62.0	7	7
 -61.0	5	3
 -60.0	9	4
 -59.0	3	3
 -58.0	6	5
 -57.0	6	5
 -56.0	7	4
 -55.0	9	5
 -54.0	4	5
 -53.0	6	6
 -52.0	8	4
 -51.0	3.5	2
 -50.0	5	1
 -49.0	2	4.33333
 -48.0	4	3
 -47.0	3	2
 -46.0	4	4
 -45.0	8	7
 -44.0	10	6
 -43.0	1	10
 -42.0	8	6
 -41.0	6	2
 -40.0	1	9
 -39.0	6	4
 -38.0	4	3
 -37.0	4	2
 -36.0	0	4
 -35.0	2	0
 -34.0	5	4
 -33.0	6	6
 -32.0	1	2
 -31.0	1	0
 -30.0	7	2
 -29.0	2	5
 -28.0	1	3
 -27.0	1	3
 -26.0	1	1
 -25.0	3	2
 -24.0	1	1
 -23.0	3	5
 -22.0	2	5
 -21.0	0	1
 -20.0	4	7
 -19.0	2	7
 -18.0	2	2
 -17.0	8	6
 -16.0	2	5
 -15.0	6	1
 -14.0	1	4
 -13.0	5	1
 -12.0	2	4
 -11.0	1	2
 -10.0	4	1
  -9.0	1	1
  -8.0	1	1
  -7.0	3.5	4
  -6.0	1	2
  -5.0	4	2
  -4.0	1	1
  -3.0	0	1
  -2.0	8	12.3333
  -1.0	1	3
   0.0	3	2
   1.0	1	0
   2.0	7	7
   3.0	0	3
   4.0	1	2
   5.0	3	3
   6.0	2	2
   7.0	1	1
   8.0	1	5
   9.0	1	0
  10.0	2	3
  11.0	0	0
  12.0	2	6
  13.0	3	2
  14.0	1	0
  15.0	0	3
  16.0	6	1
  17.0	1	0
  18.0	1	3
  19.0	0	1
  20.0	1	4
  21.0	0	1
  22.0	1	1
  23.0	0	2
  24.0	1	1
  25.0	1	1
  26.0	4	5
  27.0	0	1
  28.0	1	3
  29.0	0	3
  30.0	0	0
  31.0	6	3
  32.0	3	3
  33.0	1	2
  34.0	3	0
  35.0	1	2
  36.0	1	2
  37.0	0	1
  38.0	4	2
  39.0	1	1
  40.0	1	2
  41.0	0	1
  42.0	3	1
  43.0	2	0
  44.0	2	1
  45.0	0	0
  46.0	0	0
  47.0	0	0
  48.0	0	0
  49.0	2	1
  50.0	2	2
  51.0	2	0.333333
  52.0	2	3
  53.0	0	2
  54.0	1	1
  55.0	2	2
  56.0	0	2
  57.0	0	1
  58.0	3	3
  59.0	0	0
  60.0	0	0
  61.0	1	3
  62.0	1	2
  63.0	0	1
  64.0	0	2
  65.0	4	1
  66.0	0	2
  67.0	1	1
  68.0	2	4
  69.0	5	3
  70.0	0	1
  71.0	1	2
  72.0	0	4
  73.0	1	1
  74.0	1	1
  75.0	2	3
  76.0	0	2
  77.0	3	1
  78.0	0	2
  79.0	2	4
  80.0	1	2
  81.0	0	4
  82.0	2	5
  83.0	5	2
  84.0	3	7
  85.0	3	2
  86.0	1	1
  87.0	3	3
  88.0	0	1
  89.0	0	0
  90.0	0	3
  91.0	3	0
  92.0	2	2
  93.0	2	2
  94.0	6	1
  95.0	3	4
DB 0 MOTIF	MA1133.1	JUN::JUNB(var.2)
 -94.0	4	4
 -93.0	2	0
 -92.0	2	2
 -91.0	0	1
 -90.0	1	2
 -89.0	1	1
 -88.0	2	3
 -87.0	1	2
 -86.0	1	3
 -85.0	1	1
 -84.0	2	3
 -83.0	3	1
 -82.0	2	1
 -81.0	0	2
 -80.0	1	1
 -79.0	3	1
 -78.0	0	0
 -77.0	0	2
 -76.0	1	4
 -75.0	1	4
 -74.0	7	1
 -73.0	1	1
 -72.0	3	3
 -71.0	0	1
 -70.0	2	2
 -69.0	3	2
 -68.0	2	3
 -67.0	3	2
 -66.0	6	6
 -65.0	2	0
 -64.0	1	6
 -63.0	10	2
 -62.0	2	3
 -61.0	1	1
 -60.0	1	3
 -59.0	3	2
 -58.0	6	2
 -57.0	5	2
 -56.0	3	3
 -55.0	2	1
 -54.0	5	0
 -53.0	4	1
 -52.0	8	3
 -51.0	2	3
 -50.0	1	2
 -49.0	3	3
 -48.0	4	6
 -47.0	2	4
 -46.0	1	1
 -45.0	3	1
 -44.0	2	1
 -43.0	6	2
 -42.0	2	2
 -41.0	2	2
 -40.0	1	2
 -39.0	0	1
 -38.0	0	0
 -37.0	0	5
 -36.0	6	0
 -35.0	1	4
 -34.0	0	1
 -33.0	2	0
 -32.0	1	3
 -31.0	0	3
 -30.0	2	1
 -29.0	4	0
 -28.0	3	1
 -27.0	2	2
 -26.0	3	1
 -25.0	4	0
 -24.0	2	1
 -23.0	2	1
 -22.0	2	0
 -21.0	3	4
 -20.0	0	2
 -19.0	0	0
 -18.0	2	4
 -17.0	3	2
 -16.0	0	2
 -15.0	0	1
 -14.0	2	1
 -13.0	4	1
 -12.0	1	0
 -11.0	1	0
 -10.0	1	3
  -9.0	4	0
  -8.0	3	2
  -7.0	2	0
  -6.0	0	1
  -5.0	0	4
  -4.0	0	0
  -3.0	0	3
  -2.0	4	1
  -1.0	1	2
   0.0	2	0
   1.0	2	3
   2.0	0	2
   3.0	2	1
   4.0	0	0
   5.0	8	1
   6.0	3	1
   7.0	4	1
   8.0	2	2
   9.0	2	2
  10.0	0	0
  11.0	2	1
  12.0	0	3
  13.0	1	1
  14.0	3	0
  15.0	2	2
  16.0	2	3
  17.0	1	0
  18.0	1	1
  19.0	1	1
  20.0	1	0
  21.0	0	1
  22.0	2	2
  23.0	1	1
  24.0	2	1
  25.0	0	1
  26.0	2	0
  27.0	1	0
  28.0	1	2
  29.0	0	2
  30.0	1	2
  31.0	1	1
  32.0	2	0
  33.0	0	2
  34.0	1	1
  35.0	4	0
  36.0	2	2
  37.0	1	0
  38.0	2	0
  39.0	0	5
  40.0	2	1
  41.0	0	1
  42.0	1	1
  43.0	1	2
  44.0	1	0
  45.0	3	0
  46.0	1	0
  47.0	0	0
  48.0	2	0
  49.0	1	1
  50.0	2	1
  51.0	0	0
  52.0	0	1
  53.0	0	1
  54.0	3	2
  55.0	0	1
  56.0	1	2
  57.0	0	0
  58.0	0	0
  59.0	3	1
  60.0	0	1
  61.0	0	1
  62.0	1	2
  63.0	0	1
  64.0	0	1
  65.0	0	1
  66.0	2	3
  67.0	3	3
  68.0	2	1
  69.0	0	3
  70.0	0	0
  71.0	2	2
  72.0	0	1
  73.0	1	2
  74.0	3	0
  75.0	0	0
  76.0	1	3
  77.0	3	3
  78.0	3	4
  79.0	2	1
  80.0	0	0
  81.0	1	1
  82.0	1	2
  83.0	1	2
  84.0	3	5
  85.0	4	0
  86.0	1	1
  87.0	3	2
  88.0	1	0
  89.0	2	1
  90.0	1	0
  91.0	0	1
  92.0	3	1
  93.0	1	2
  94.0	0	6
DB 0 MOTIF	MA1134.1	FOS::JUNB
 -94.0	3	3
 -93.0	1	2
 -92.0	1	2
 -91.0	3	2
 -90.0	1	7
 -89.0	1	2
 -88.0	2	5
 -87.0	6	4
 -86.0	3	6
 -85.0	1	1
 -84.0	1	3
 -83.0	4	3
 -82.0	6	5
 -81.0	6	2
 -80.0	6	3
 -79.0	3	3
 -78.0	4	5
 -77.0	3	5
 -76.0	2	1
 -75.0	4	3
 -74.0	3	4
 -73.0	3	6
 -72.0	0	1
 -71.0	5	6
 -70.0	3	2
 -69.0	5	4
 -68.0	9	4
 -67.0	6	4
 -66.0	4	6
 -65.0	5	7
 -64.0	2	2
 -63.0	3	4
 -62.0	0	6
 -61.0	4	6
 -60.0	1	3
 -59.0	7	4
 -58.0	4	0
 -57.0	4	5
 -56.0	6	6
 -55.0	5	4
 -54.0	4	3
 -53.0	1	3
 -52.0	2	1
 -51.0	3	2
 -50.0	3	2
 -49.0	3	2
 -48.0	6	6.33333
 -47.0	5	4
 -46.0	3	2
 -45.0	5	2
 -44.0	4	9
 -43.0	8	3
 -42.0	1	7
 -41.0	5	4
 -40.0	8	1
 -39.0	0	3
 -38.0	4	3
 -37.0	0	2
 -36.0	1	2
 -35.0	1	2
 -34.0	0	0
 -33.0	4	2
 -32.0	4	4
 -31.0	1	0
 -30.0	1	1
 -29.0	6	2
 -28.0	1	2
 -27.0	1	1
 -26.0	1	2
 -25.0	1	1
 -24.0	3	1
 -23.0	1	0
 -22.0	3	3
 -21.0	2	2
 -20.0	0	1
 -19.0	1	4
 -18.0	1	3
 -17.0	0	1
 -16.0	1	1
 -15.0	0	3
 -14.0	2	0
 -13.0	0	0
 -12.0	3	2
 -11.0	1	2
 -10.0	2	0
  -9.0	1	0
  -8.0	1	0
  -7.0	0	2
  -6.0	2	1
  -5.0	0	1
  -4.0	2	0
  -3.0	0	0
  -2.0	0	0
  -1.0	9	9.33333
   0.0	0	3
   1.0	2	0
   2.0	0	0
   3.0	2	7
   4.0	2	2
   5.0	0	0
   6.0	2	4
   7.0	2	1
   8.0	1	0
   9.0	0	2
  10.0	0	3
  11.0	2	1
  12.0	2	1
  13.0	1	1
  14.0	0	0
  15.0	1	0
  16.0	1	1
  17.0	2	0
  18.0	0	0
  19.0	1	1
  20.0	0	0
  21.0	1	1
  22.0	0	0
  23.0	0	0
  24.0	3	0
  25.0	0	0
  26.0	2	0
  27.0	0	2
  28.0	0	1
  29.0	1	0
  30.0	0	0
  31.0	0	0
  32.0	1	1
  33.0	1	1
  34.0	1	2
  35.0	1	1
  36.0	0	1
  37.0	1	2
  38.0	0	0
  39.0	0	0
  40.0	1	1
  41.0	0	1
  42.0	0	1
  43.0	1	0
  44.0	0	1
  45.0	0	0
  46.0	0	0
  47.0	1	1
  48.0	0	0
  49.0	0	0
  50.0	0	0
  51.0	0	2
  52.0	1	0.333333
  53.0	5	2
  54.0	0	0
  55.0	0	1
  56.0	2	0
  57.0	0	1
  58.0	0	1
  59.0	0	0
  60.0	0	0
  61.0	0	0
  62.0	2	6
  63.0	1	0
